name,date_for_local_environment,lon,lat
   1984361S06105,27/12/1984 0:00,105.9,-3.4
   1984363S10150,28/12/1984 6:00,150.1,-9.9
   1984363N07128,29/12/1984 18:00,127.2,11.1
   1984364N09154,29/12/1984 6:00,154.2,7.7
   1984364N00118,30/12/1984 0:00,119.1,0.2
   1984364N10148,31/12/1984 6:00,134.9,11.1
   1984365N03107,31/12/1984 12:00,113.4,7.5
   1984365S17198,30/12/1984 0:00,-161.7,-17.1
   1984365S16192,30/12/1984 18:00,-168.3,-12.4
   1984365N01164,31/12/1984 12:00,156.7,1.4
   1984365S07165,31/12/1984 12:00,165.9,-3.6
   1984366S09144,1/01/1985 12:00,148,-4.2
   1984366S08183,2/01/1985 6:00,-171,-8.3
   1984366N04162,1/01/1985 6:00,158,4.4
   1985001N14136,3/01/1985 0:00,137.8,12.4
   1985001N15143,1/01/1985 18:00,143.6,11.3
   1985001N04112,3/01/1985 0:00,111.3,6.7
   1985002N07156,2/01/1985 6:00,155.6,6.9
   1985002S13230,3/01/1985 6:00,-130.1,-19
   1985002S17198,3/01/1985 12:00,-150.9,-16.9
   1985003S10183,4/01/1985 6:00,177.6,-7.4
   1985003S00167,4/01/1985 6:00,170.1,2.4
   1985003N06109,4/01/1985 0:00,110.1,6.4
   1985004N00144,5/01/1985 0:00,141.9,-2
   1985004S03123,5/01/1985 18:00,124.6,-6.7
   1985005S10200,6/01/1985 0:00,-156.8,-10.2
   1985006S12058,6/01/1985 0:00,58.3,-11.7
   1985007S08186,8/01/1985 0:00,-178.3,-10.2
   1985008S07154,9/01/1985 0:00,156.1,-6.1
   1985009N00148,10/01/1985 6:00,149.1,-5.1
   1985009S08170,9/01/1985 12:00,170,-8.3
   1985009S07135,11/01/1985 12:00,141.3,-12
   1985009S15053,10/01/1985 18:00,51.4,-13
   1985010S13144,13/01/1985 6:00,141.8,-2.4
   1985015S09181,15/01/1985 6:00,-179.7,-9.5
   1985015S22209,16/01/1985 12:00,-159,-25.2
   1985016S05116,17/01/1985 0:00,116.5,-5.7
   1985017S26233,18/01/1985 6:00,-124.6,-25.6
   1985017S10142,18/01/1985 0:00,142.6,-9.6
   1985019N02160,20/01/1985 6:00,157.5,3.6
   1985020S15218,22/01/1985 0:00,-147,-17.5
   1985020S09199,21/01/1985 0:00,-156,-9.9
   1985021S15046,24/01/1985 0:00,43,-19.1
   1985021S02155,24/01/1985 0:00,152,10.1
   1985021N04142,22/01/1985 6:00,144.7,4.2
   1985021S04161,22/01/1985 18:00,149.6,-4.5
   1985022S07226,22/01/1985 12:00,-132.2,-6.8
   1985022S04184,23/01/1985 6:00,-168.3,-11.5
   1985023S17138,25/01/1985 0:00,126.2,-10.7
   1985023N03139,24/01/1985 12:00,135.7,7.3
   1985023S11225,25/01/1985 6:00,-137.8,-13.6
   1985024S02193,24/01/1985 18:00,-168.5,-6.2
   1985024N13134,26/01/1985 6:00,130.9,12.7
   1985024S04200,25/01/1985 6:00,-160.4,-8.9
   1985024S15139,26/01/1985 6:00,136.7,-14.8
   1985025S03118,26/01/1985 0:00,117.3,-10
   1985026S05170,27/01/1985 12:00,179.7,-7.6
   1985027N09143,28/01/1985 0:00,143.6,5.4
   1985027S03184,28/01/1985 18:00,177.1,-7.8
   1985027S23036,28/01/1985 0:00,37.4,-18
   1985027S07093,28/01/1985 0:00,90.3,-5.9
   1985027S04114,28/01/1985 6:00,110,-1.9
   1985027S10192,29/01/1985 12:00,-175,-8.4
   1985028S14157,29/01/1985 0:00,152.3,-13.6
   1985028N04164,28/01/1985 18:00,163.4,4.8
   1985029N07178,29/01/1985 6:00,176.9,7.1
   1985029S12145,29/01/1985 12:00,146,-12.1
   1985029S05164,29/01/1985 6:00,163.6,-4.7
   1985029N05154,1/02/1985 0:00,144.6,5.3
   1985030S04090,31/01/1985 6:00,95.9,3.5
   1985032S11100,2/02/1985 12:00,102,-11.6
   1985032S17223,1/02/1985 18:00,-141.5,-16.3
   1985032S02071,3/02/1985 18:00,77.3,5.2
   1985032S11084,2/02/1985 0:00,81.7,-10.6
   1985032S09194,1/02/1985 18:00,-166.1,-8.8
   1985032S07174,2/02/1985 18:00,175.9,-9
   1985033S22177,2/02/1985 12:00,174,-22.2
   1985033S11148,2/02/1985 18:00,146.2,-10.5
   1985033S09076,3/02/1985 0:00,73.9,-11.8
   1985034S25174,6/02/1985 6:00,172.1,-22.8
   1985035S09085,4/02/1985 12:00,85.6,-7.9
   1985035S08048,4/02/1985 18:00,48.5,-10.4
   1985036S14203,7/02/1985 12:00,-175.8,-14.4
   1985036S09053,6/02/1985 18:00,48.8,-6.9
   1985036S03072,5/02/1985 18:00,72.1,-2.6
   1985037S09101,7/02/1985 0:00,101.8,-9.5
   1985038S10095,8/02/1985 6:00,95.2,1.5
   1985038S26178,7/02/1985 6:00,177.9,-26.4
   1985038S06168,8/02/1985 0:00,170.6,-7.9
   1985039S23160,8/02/1985 6:00,160.3,-23.2
   1985039S20204,9/02/1985 18:00,-155.1,-24.4
   1985039S09099,8/02/1985 18:00,100.3,-8.9
   1985039S14150,10/02/1985 6:00,152.7,-15
   1985040S16198,9/02/1985 18:00,-159.3,-13.4
   1985040S10083,12/02/1985 6:00,88.2,-8.5
   1985040S04099,11/02/1985 18:00,93.4,5.2
   1985040S08194,11/02/1985 0:00,-167.5,-9.9
   1985041S15148,12/02/1985 12:00,150.4,-16.2
   1985043S02081,12/02/1985 18:00,81.5,-3.3
   1985044S09129,13/02/1985 6:00,131.7,-8.2
   1985044S10190,14/02/1985 18:00,-174.1,-11.4
   1985044S27165,14/02/1985 6:00,166.8,-25.7
   1985045S11071,14/02/1985 0:00,71.2,-10.8
   1985045S06081,15/02/1985 6:00,76.2,-11.3
   1985045S29187,16/02/1985 12:00,-165,-29.2
   1985045S06117,16/02/1985 0:00,121.4,4.9
   1985045S09094,15/02/1985 12:00,94.4,-8.1
   1985046S14138,16/02/1985 12:00,144.1,-11.9
   1985046S09120,16/02/1985 0:00,115.2,-9.8
   1985046S14082,16/02/1985 0:00,78.1,-13.1
   1985047S21164,16/02/1985 18:00,162.1,-18
   1985048S15154,20/02/1985 6:00,156.7,-6.3
   1985049S16169,19/02/1985 6:00,168.2,-9.2
   1985049S09130,19/02/1985 18:00,135.6,-9
   1985050S10095,20/02/1985 12:00,99,-11.5
   1985051S24200,21/02/1985 6:00,-160.2,-22.9
   1985051S07174,20/02/1985 18:00,174.3,-6.9
   1985051S20197,21/02/1985 6:00,-163.7,-17.8
   1985052S07116,22/02/1985 18:00,122.7,-5.3
   1985053S17178,23/02/1985 0:00,-177.5,-13.7
   1985053S23221,23/02/1985 12:00,-143.3,-22.1
   1985054S09169,24/02/1985 12:00,161.7,-6
   1985054S11102,24/02/1985 6:00,99.3,-12.4
   1985054S25233,24/02/1985 6:00,-126.9,-25.3
   1985054S26201,24/02/1985 6:00,-164.9,-23.4
   1985055S23185,26/02/1985 6:00,-172.8,-21.3
   1985055S07092,24/02/1985 18:00,93.8,-6.9
   1985055S11173,25/02/1985 0:00,174,-11.6
   1985055S01146,24/02/1985 18:00,145.6,-1.8
   1985055S09210,26/02/1985 6:00,-140.1,-17.4
   1985056S21167,26/02/1985 0:00,168.9,-21.5
   1985056S12153,26/02/1985 0:00,151.7,-12.5
   1985056S14128,26/02/1985 0:00,125.6,-13.6
   1985058S19183,28/02/1985 12:00,-171.5,-20.8
   1985058S10238,1/03/1985 0:00,-138.3,-9.7
   1985058S10115,28/02/1985 6:00,115.8,-11.5
   1985059S12167,28/02/1985 12:00,165.4,-9.5
   1985061S06160,3/03/1985 18:00,165,4
   1985061S07151,4/03/1985 6:00,144.3,-3
   1985062S21189,4/03/1985 18:00,-168,-23.7
   1985062S16043,3/03/1985 18:00,42.2,-16.8
   1985062S14155,4/03/1985 0:00,159.6,-14
   1985062S06158,4/03/1985 6:00,157.1,-6.4
   1985062S08178,4/03/1985 12:00,174.6,-6.2
   1985062S10139,4/03/1985 6:00,142.1,-8.5
   1985064S08137,6/03/1985 6:00,135.4,-7.7
   1985065S01160,7/03/1985 12:00,163.1,-6.8
   1985065S11169,6/03/1985 12:00,169.1,-10.9
   1985065S08183,8/03/1985 0:00,-171.4,-13
   1985066S09150,8/03/1985 18:00,155.4,-4.3
   1985067S12182,8/03/1985 18:00,-175.1,-6.3
   1985067S06177,9/03/1985 12:00,172.4,-4.7
   1985067S03167,10/03/1985 6:00,166.9,-6.6
   1985067S07274,9/03/1985 12:00,-84.7,-6.5
   1985067S05160,9/03/1985 12:00,160,-4.1
   1985067S15186,9/03/1985 18:00,-177.5,-16.2
   1985069S09202,11/03/1985 18:00,-164.8,-6.9
   1985069S05173,12/03/1985 6:00,178.3,-9.9
   1985071S01138,12/03/1985 0:00,138.4,-1.3
   1985071S16138,12/03/1985 12:00,138.3,-15.7
   1985072S14177,14/03/1985 6:00,178.3,-12.6
   1985072S21153,14/03/1985 0:00,153.8,-19.1
   1985074S16186,15/03/1985 12:00,-171,-18.4
   1985074S09177,15/03/1985 18:00,176.9,-8.4
   1985075S10164,16/03/1985 12:00,166.6,-6.5
   1985075S15140,17/03/1985 6:00,138.2,-13.5
   1985077S01141,19/03/1985 18:00,141.4,2.7
   1985077S10162,19/03/1985 12:00,162.4,-2.1
   1985077S04177,19/03/1985 18:00,179.5,-6.8
   1985078S23229,20/03/1985 6:00,-130.4,-20.1
   1985078S09185,20/03/1985 12:00,-177.1,-11
   1985079S08201,21/03/1985 6:00,-167.7,-7.3
   1985079S24234,22/03/1985 6:00,-126.3,-19.8
   1985080S23168,22/03/1985 6:00,165.3,-25.6
   1985080S14159,22/03/1985 12:00,157.2,-17.9
   1985081S06172,23/03/1985 6:00,168.3,-9.2
   1985081S22198,23/03/1985 6:00,-161.2,-20.9
   1985081S02152,23/03/1985 6:00,153.9,-6.7
   1985082S18229,24/03/1985 6:00,-131.9,-18.4
   1985082S27179,24/03/1985 12:00,179.5,-27.4
   1985084S13150,25/03/1985 6:00,151,-13.5
   1985084S07201,25/03/1985 6:00,-159.2,-7.8
   1985084S09166,26/03/1985 18:00,166.5,-3.2
   1985085S23215,26/03/1985 6:00,-144,-23.5
   1985085S03158,27/03/1985 6:00,149.1,-0.8
   1985085S18215,29/03/1985 12:00,-148.1,-18.7
   1985086S09258,27/03/1985 18:00,-102.3,-8.9
   1985086S21050,28/03/1985 6:00,50.4,-21.1
   1985087S05262,29/03/1985 6:00,-101,-4.7
   1985088S10097,29/03/1985 12:00,92.3,-10
   1985088S07228,29/03/1985 12:00,-132.3,-6.7
   1985089S08150,31/03/1985 12:00,149.3,-6.9
   1985089S07270,31/03/1985 6:00,-92.9,-6
   1985090S05039,31/03/1985 6:00,40,-5.6
   1985090S01146,1/04/1985 6:00,140,1.2
   1985090S26241,2/04/1985 6:00,-116.4,-26.1
   1985091S03117,2/04/1985 6:00,109.5,-3.6
   1985091S28045,2/04/1985 0:00,45.5,-27.7
   1985092S00141,2/04/1985 18:00,140.9,-1
   1985092S11201,3/04/1985 18:00,-166.4,-8.3
   1985092N23126,3/04/1985 18:00,128.3,23
   1985093N06132,5/04/1985 6:00,139.5,7.2
   1985094S06183,4/04/1985 6:00,-177.3,-5.7
   1985094N06128,4/04/1985 18:00,127.9,5.8
   1985094N21169,4/04/1985 18:00,169.2,20.9
   1985095S09207,6/04/1985 6:00,-156.8,-11.5
   1985095N06143,6/04/1985 0:00,147.5,3.7
   1985095S07137,6/04/1985 0:00,135.1,-6.9
   1985096S01060,7/04/1985 12:00,62.7,1.4
   1985097S07166,8/04/1985 12:00,163.7,-10.2
   1985097S06149,7/04/1985 12:00,147.9,-6.7
   1985097S17202,7/04/1985 12:00,-156.6,-17.9
   1985097S04121,8/04/1985 0:00,123.7,-5
   1985097S14185,8/04/1985 0:00,-179.1,-15.8
   1985098N04174,9/04/1985 0:00,172.4,3.6
   1985098S10117,9/04/1985 12:00,116,-7.3
   1985099N05074,9/04/1985 6:00,73.8,4.5
   1985099N02164,10/04/1985 12:00,162.5,4.8
   1985099N01086,11/04/1985 6:00,72.4,1.8
   1985100N13169,11/04/1985 0:00,178.8,13.3
   1985100S13157,12/04/1985 6:00,160.5,-8
   1985100S04101,12/04/1985 6:00,87.9,-4.1
   1985101S07222,11/04/1985 18:00,-140.8,-7.4
   1985101N05176,12/04/1985 12:00,-178.9,4.4
   1985102N03083,12/04/1985 12:00,86,0.8
   1985103S25218,13/04/1985 12:00,-145.2,-24.2
   1985103N06166,14/04/1985 0:00,166.9,3.4
   1985103N01094,13/04/1985 18:00,95.4,1.5
   1985104S03041,14/04/1985 18:00,41.6,-3.4
   1985104N05164,14/04/1985 18:00,163.5,5.2
   1985104S25217,15/04/1985 0:00,-143.2,-22.1
   1985104N02152,15/04/1985 18:00,154.3,-2
   1985105S17204,18/04/1985 0:00,-141.3,-23.1
   1985105S06244,16/04/1985 6:00,-120.4,-7.9
   1985106N04143,16/04/1985 18:00,143.6,2.6
   1985108S07115,19/04/1985 6:00,114.1,-6.2
   1985108N09112,19/04/1985 0:00,110.9,6.3
   1985108S16199,18/04/1985 12:00,-161,-16
   1985108N05134,19/04/1985 0:00,134.3,4.6
   1985109N06086,19/04/1985 18:00,92.4,3.1
   1985109S23191,20/04/1985 0:00,-167.7,-20.9
   1985110N11114,21/04/1985 18:00,111.6,6.5
   1985111S16148,22/04/1985 0:00,150.3,-17.2
   1985111S01100,22/04/1985 12:00,94.6,4.3
   1985112N13115,22/04/1985 0:00,115.4,12.6
   1985112N02111,23/04/1985 0:00,114.1,5.5
   1985113N06089,24/04/1985 12:00,87.2,4.2
   1985114S04112,24/04/1985 12:00,118.5,-5
   1985114N12126,25/04/1985 6:00,128.4,11.1
   1985114S06138,26/04/1985 0:00,134.9,-7.6
   1985115N16146,26/04/1985 6:00,149.5,16.2
   1985116S10141,27/04/1985 0:00,143.9,-10.6
   1985116S03089,26/04/1985 6:00,88.9,-6
   1985116S08105,27/04/1985 6:00,111.9,-10.5
   1985116N07109,28/04/1985 0:00,116,8.1
   1985117S10203,28/04/1985 6:00,-158.3,-12.2
   1985118N11110,28/04/1985 18:00,109.1,11.1
   1985118S10173,29/04/1985 12:00,176.2,-6.1
   1985118N06093,29/04/1985 12:00,93.5,4.3
   1985119S10142,30/04/1985 6:00,141.8,-9.4
   1985120N09098,30/04/1985 18:00,104.2,9.5
   1985120S16178,30/04/1985 12:00,170.9,-16.8
   1985120N02138,30/04/1985 12:00,136.3,2.7
   1985120S05222,1/05/1985 6:00,-134.4,-8.1
   1985121N08157,1/05/1985 0:00,156.8,7.5
   1985123N04155,4/05/1985 0:00,146.9,2.8
   1985124N09248,4/05/1985 6:00,-112,9.2
   1985124N10243,5/05/1985 12:00,-119.2,8.2
   1985124N06195,5/05/1985 12:00,-172.9,7.6
   1985125N06208,5/05/1985 18:00,-152.6,6.7
   1985125N06223,5/05/1985 0:00,-137.2,5.8
   1985126N12118,7/05/1985 6:00,115.4,8.6
   1985126N05186,7/05/1985 6:00,-171.2,6.9
   1985127N08051,8/05/1985 12:00,50.2,4.1
   1985127N03145,8/05/1985 6:00,143.3,7.7
   1985128N13241,8/05/1985 12:00,-122.8,14.3
   1985131N10235,11/05/1985 18:00,-124.6,10.4
   1985131N09101,13/05/1985 6:00,105.6,-7.1
   1985132N09262,13/05/1985 18:00,-97.6,7.9
   1985132N09203,13/05/1985 18:00,-157.1,6.4
   1985132N07219,13/05/1985 12:00,-141.2,9.3
   1985133N08187,14/05/1985 6:00,-171.1,11.9
   1985133N05074,14/05/1985 6:00,71.4,7.8
   1985133N14184,14/05/1985 12:00,-174.2,9.7
   1985134N06240,14/05/1985 18:00,-120.2,5.2
   1985134N06246,15/05/1985 0:00,-116.6,5.5
   1985135N10256,15/05/1985 12:00,-100.3,9.6
   1985135N10105,15/05/1985 12:00,105.7,9.3
   1985135N06064,15/05/1985 18:00,62.8,5.3
   1985135N09162,16/05/1985 12:00,161.1,9.3
   1985136N07209,16/05/1985 18:00,-143.9,9
   1985136N06224,17/05/1985 12:00,-135,10.9
   1985136N10097,18/05/1985 0:00,90.3,16.2
   1985137N05266,19/05/1985 0:00,-104.6,8.5
   1985137N13140,18/05/1985 0:00,146.8,14.8
   1985137N09151,21/05/1985 18:00,158.3,14.9
   1985137N10075,18/05/1985 6:00,75.8,6.4
   1985137N07177,18/05/1985 6:00,-179.8,8.1
   1985138N12162,18/05/1985 18:00,162.2,7.9
   1985139N18223,20/05/1985 18:00,-136.3,27.7
   1985139N15092,19/05/1985 12:00,91.9,14.4
   1985139N09257,20/05/1985 6:00,-106.3,12
   1985139N08222,20/05/1985 18:00,-131.8,2.4
   1985141N06076,22/05/1985 0:00,84.3,9.5
   1985141N12243,21/05/1985 12:00,-116.7,11.5
   1985141N08065,21/05/1985 18:00,62.5,7.7
   1985142N08074,23/05/1985 18:00,67.3,5.8
   1985142N12256,22/05/1985 18:00,-107.1,10.8
   1985142N11264,23/05/1985 0:00,-95.1,9.2
   1985142N06202,23/05/1985 6:00,-158.9,6.2
   1985143N18157,23/05/1985 18:00,158,15.6
   1985143N08064,25/05/1985 0:00,63.7,4.7
   1985143N29124,23/05/1985 18:00,124.1,29.1
   1985143N15097,24/05/1985 18:00,94.4,8.9
   1985146N04099,26/05/1985 18:00,98.6,5.8
   1985146N13094,26/05/1985 18:00,96.2,14.5
   1985146N04122,26/05/1985 12:00,122.8,4.9
   1985146N06067,27/05/1985 12:00,60.3,10
   1985146N11264,27/05/1985 0:00,-95.9,8.4
   1985146N06167,27/05/1985 18:00,158.8,3.6
   1985146N08189,28/05/1985 0:00,-173.8,6.7
   1985147N26126,28/05/1985 6:00,129.1,24.9
   1985147N09089,28/05/1985 0:00,89.2,11.9
   1985147N07219,28/05/1985 12:00,-139.7,8.1
   1985147N22114,28/05/1985 18:00,115.7,21.1
   1985147N11238,28/05/1985 18:00,-116.6,11.2
   1985148N15194,28/05/1985 18:00,-167.9,13.5
   1985148N04149,29/05/1985 18:00,147.9,0.3
   1985149N08154,30/05/1985 6:00,155,8.1
   1985150N14089,30/05/1985 0:00,89.2,13.7
   1985150N11243,31/05/1985 6:00,-111.8,9.4
   1985150N08200,30/05/1985 18:00,-164.9,7.1
   1985150N09149,1/06/1985 0:00,143.1,2.8
   1985150N07263,30/05/1985 18:00,-96.4,7.7
   1985150N07181,31/05/1985 6:00,177.1,5.3
   1985151N21113,1/06/1985 6:00,114.9,18.8
   1985151N11270,1/06/1985 12:00,-95.2,14.1
   1985151N08129,1/06/1985 0:00,125.7,4.7
   1985152N10183,1/06/1985 12:00,-175.4,9
   1985152N02321,1/06/1985 6:00,-39.4,2.2
   1985152N05123,3/06/1985 12:00,122.9,10.5
   1985153N19090,2/06/1985 0:00,89.5,18.6
   1985153N16266,2/06/1985 18:00,-92.8,13.3
   1985153N10269,3/06/1985 6:00,-86.4,10.4
   1985153N07186,3/06/1985 0:00,-174.8,6.3
   1985153N07247,4/06/1985 6:00,-118.5,8.9
   1985155N04326,4/06/1985 6:00,-34.3,3.5
   1985155N10274,5/06/1985 12:00,-79.9,6
   1985155N17088,5/06/1985 0:00,89.3,21.3
   1985155N07076,4/06/1985 12:00,75.6,7
   1985155N09086,4/06/1985 18:00,85.7,9.1
   1985155N10254,5/06/1985 18:00,-109.4,9.1
   1985156N07140,5/06/1985 18:00,136.6,4.5
   1985156N19129,6/06/1985 18:00,128.8,16.9
   1985157N04191,7/06/1985 6:00,-167.4,5.2
   1985157N25309,7/06/1985 0:00,-50.7,24.7
   1985158N09346,7/06/1985 12:00,-13.6,5.9
   1985158N22146,7/06/1985 18:00,150.6,20.3
   1985158N27124,7/06/1985 6:00,124.2,26.1
   1985158N03008,8/06/1985 6:00,0.7,4.1
   1985158N15095,8/06/1985 6:00,91.8,16.6
   1985159N07105,8/06/1985 6:00,105.2,6.9
   1985159N16119,8/06/1985 12:00,118,19.5
   1985159N07281,9/06/1985 6:00,-88.2,5.4
   1985159N29322,9/06/1985 6:00,-34,28.1
   1985160N20113,10/06/1985 12:00,112.7,16.3
   1985160N09276,10/06/1985 6:00,-81.5,14.3
   1985160N20152,10/06/1985 6:00,150.5,18.2
   1985161N06349,11/06/1985 0:00,-19.3,7.5
   1985161N07201,11/06/1985 12:00,-152.4,9.3
   1985161N11113,11/06/1985 18:00,113.8,10.6
   1985161N07138,11/06/1985 18:00,129,4.4
   1985161N05350,11/06/1985 0:00,-10.9,6.2
   1985162N18109,12/06/1985 0:00,112.4,16.4
   1985163N06283,13/06/1985 18:00,-81,9.9
   1985163N16088,12/06/1985 6:00,87.8,16.1
   1985163N27273,13/06/1985 0:00,-88.1,26.6
   1985164N05188,14/06/1985 6:00,-163.2,6.7
   1985164N19090,13/06/1985 0:00,89.7,18.7
   1985164N05072,13/06/1985 12:00,74,6.5
   1985164N15115,13/06/1985 12:00,115.3,15.7
   1985164N16144,14/06/1985 12:00,140.9,12.8
   1985164N08211,14/06/1985 12:00,-152.1,8
   1985164N26277,14/06/1985 0:00,-83.1,25.6
   1985165N01134,15/06/1985 6:00,135.3,0.6
   1985165N17083,15/06/1985 0:00,88.7,20.9
   1985166N07281,17/06/1985 0:00,-84.4,5.4
   1985166N01131,16/06/1985 18:00,132.8,6.9
   1985167N05093,16/06/1985 6:00,94.4,5.9
   1985167N08120,16/06/1985 6:00,119.7,6.9
   1985167N06173,16/06/1985 18:00,171,3.8
   1985167N23270,16/06/1985 12:00,-87.9,25.8
   1985167N07102,17/06/1985 18:00,106.9,9.2
   1985167N05281,17/06/1985 6:00,-78.1,4.8
   1985168N19093,17/06/1985 18:00,93.4,17.5
   1985169N01148,19/06/1985 0:00,139.2,3.8
   1985169N07347,19/06/1985 0:00,-17.4,7.1
   1985169N06203,18/06/1985 18:00,-158,6.1
   1985169N07187,18/06/1985 12:00,-173.1,7.1
   1985169N22263,19/06/1985 12:00,-96,27.3
   1985169N11223,20/06/1985 12:00,-143.6,9.9
   1985170N07109,19/06/1985 18:00,111.7,8.8
   1985170N06165,19/06/1985 18:00,165.1,5.9
   1985171N07267,20/06/1985 18:00,-92.8,11.9
   1985171N25267,20/06/1985 18:00,-93.4,25.3
   1985171N08154,20/06/1985 18:00,154,8.1
   1985171N07257,21/06/1985 18:00,-106.9,10.9
   1985172N13085,21/06/1985 12:00,85.7,15.2
   1985172N11187,22/06/1985 12:00,-171.6,17.2
   1985172N11089,22/06/1985 0:00,90,10.7
   1985173N12279,22/06/1985 18:00,-78.6,6.1
   1985173N21283,23/06/1985 6:00,-80.6,21.8
   1985174N09200,24/06/1985 6:00,-166.3,8.5
   1985174N13263,24/06/1985 12:00,-98.7,7.6
   1985174N07248,24/06/1985 12:00,-115,9.2
   1985175N19124,25/06/1985 18:00,123.4,17.9
   1985175N14206,25/06/1985 6:00,-153.2,12.5
   1985179N12124,28/06/1985 12:00,123,12.7
   1985179N00147,29/06/1985 12:00,141.6,0.7
   1985179N10196,29/06/1985 6:00,-166.4,7.7
   1985179N09272,30/06/1985 6:00,-94,9.4
   1985180N20088,29/06/1985 6:00,88.2,19.9
   1985180N11276,30/06/1985 0:00,-82.8,9
   1985181N06144,1/07/1985 12:00,136.5,3.6
   1985181N12270,1/07/1985 18:00,-78.8,6.1
   1985181N29190,1/07/1985 12:00,-172.2,28.1
   1985182N11226,1/07/1985 18:00,-133.4,10.7
   1985182N13097,2/07/1985 18:00,97.3,13.4
   1985183N06347,2/07/1985 18:00,-15.5,10.2
   1985183N02156,2/07/1985 18:00,153,1.1
   1985183N06343,2/07/1985 12:00,-19.2,6.7
   1985183N08210,3/07/1985 0:00,-154.4,10.2
   1985184N08259,3/07/1985 18:00,-101.7,8.3
   1985184N25263,5/07/1985 12:00,-90.8,27.7
   1985185N08278,6/07/1985 6:00,-81.6,9.8
   1985186N10250,6/07/1985 12:00,-118.1,9.5
   1985186N06346,6/07/1985 12:00,-18,7.7
   1985186N10215,6/07/1985 18:00,-150,10.2
   1985187N29274,7/07/1985 6:00,-89.7,28.2
   1985187N08251,7/07/1985 12:00,-115.4,7.1
   1985188N05275,7/07/1985 18:00,-84.2,4.6
   1985188N08250,9/07/1985 0:00,-113.3,10.5
   1985189N28181,8/07/1985 0:00,-178.9,27.7
   1985189N10345,8/07/1985 0:00,-15.2,10
   1985189N08105,8/07/1985 18:00,109.1,8.4
   1985189N22090,8/07/1985 12:00,87.4,20.1
   1985189N06127,8/07/1985 12:00,126.1,5.1
   1985189N06269,10/07/1985 0:00,-105.9,9.3
   1985189N04185,9/07/1985 18:00,-176.1,6.4
   1985189N03164,10/07/1985 12:00,150.8,7.7
   1985189N11278,11/07/1985 12:00,-82.9,15.9
   1985190N04133,10/07/1985 6:00,135.2,3
   1985190N10130,10/07/1985 18:00,118.2,8.2
   1985191N15082,10/07/1985 12:00,90.4,17.8
   1985191N12229,11/07/1985 18:00,-136.6,12
   1985191N12146,10/07/1985 18:00,143.8,11.3
   1985191N14194,11/07/1985 6:00,-168.3,12.8
   1985192N16084,11/07/1985 12:00,83.8,13.4
   1985192N08214,12/07/1985 18:00,-146.8,9.8
   1985192N27176,11/07/1985 18:00,175.7,27.2
   1985193N25150,13/07/1985 12:00,154.2,23.4
   1985193N04156,13/07/1985 0:00,155.3,3.8
   1985194N12133,13/07/1985 6:00,129.8,11
   1985194N18092,14/07/1985 6:00,88,15.7
   1985194N20267,13/07/1985 12:00,-93.9,20.4
   1985194N10096,13/07/1985 12:00,95.9,10.2
   1985195N07246,15/07/1985 0:00,-116.3,8.1
   1985195N11171,15/07/1985 18:00,173.2,4.9
   1985196N04273,15/07/1985 18:00,-83.2,5.8
   1985196N07115,16/07/1985 6:00,113.1,5.2
   1985197N06182,16/07/1985 18:00,-178.7,5.9
   1985197N07215,17/07/1985 12:00,-147.4,7.1
   1985198N08205,18/07/1985 0:00,-154.5,8.1
   1985198N02087,19/07/1985 6:00,80.3,7.4
   1985199N14097,19/07/1985 0:00,96,14.7
   1985199N24169,18/07/1985 6:00,167.1,23.4
   1985199N06282,20/07/1985 0:00,-85.3,6.6
   1985199N10233,19/07/1985 12:00,-132.4,10.6
   1985200N02089,19/07/1985 12:00,92,1.2
   1985200N08251,20/07/1985 12:00,-117.3,7.9
   1985200N08099,20/07/1985 0:00,97.5,7.6
   1985200N20151,20/07/1985 12:00,156.6,18.7
   1985200N08168,20/07/1985 0:00,166.4,9.3
   1985201N04111,21/07/1985 0:00,111.3,4.1
   1985201N13270,20/07/1985 18:00,-93.3,13.9
   1985201N22292,21/07/1985 12:00,-67.7,27.7
   1985201N13149,20/07/1985 18:00,149.2,13
   1985201N12276,20/07/1985 18:00,-83.6,12.2
   1985202N09187,21/07/1985 12:00,-172.6,9.1
   1985203N05324,23/07/1985 12:00,-47.6,6.6
   1985203N08346,23/07/1985 18:00,-21.9,9.5
   1985203N06097,24/07/1985 0:00,90.5,8
   1985204N08302,24/07/1985 0:00,-59.2,11.6
   1985204N05114,24/07/1985 18:00,109.5,2.7
   1985205N15143,24/07/1985 6:00,144.4,16.1
   1985206N11343,25/07/1985 12:00,-16.6,10.8
   1985206N14292,27/07/1985 6:00,-76.8,18.6
   1985206N25159,26/07/1985 18:00,153.4,27.1
   1985207N12137,27/07/1985 18:00,132.8,4.3
   1985207N21152,26/07/1985 18:00,152.1,21.1
   1985208N03172,28/07/1985 0:00,159.1,6.7
   1985209N06109,29/07/1985 18:00,107.3,3
   1985209N10277,29/07/1985 6:00,-83.5,10.7
   1985209N06150,29/07/1985 18:00,144.9,8.6
   1985210N15126,30/07/1985 0:00,128.9,8.8
   1985210N12231,29/07/1985 0:00,-129.2,12.1
   1985210N05281,30/07/1985 18:00,-82.4,12.3
   1985210N24293,30/07/1985 0:00,-65.5,22.7
   1985210N27161,29/07/1985 18:00,161.1,26.7
   1985210N23153,30/07/1985 6:00,154.3,19.7
